query,gold_intent,rank,historical_customer,historical_support,similarity,intent_compatibility,combined_score
<USER> I have just tried it yet it still hasn’t worked,APP_TECHNICAL,1,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb",0.14209648917534487,0.25,0.16907236688150865
<USER> I have just tried it yet it still hasn’t worked,APP_TECHNICAL,2,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊 @spotifycares 1.0.65.320.gac7a8e02","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb @116128 thanks! it's not ideal, but a clean reinstall of the app should help out: https://t.co/eqisdmwzat. let us know how it plays out /kb",0.13381882069193551,0.25,0.16286411551895164
<USER> I have just tried it yet it still hasn’t worked,APP_TECHNICAL,3,"@116885 @spotifycares brilliant, please keep me updated? much appreciate it. still hoping they will bring it back in full on the next update @116886 @spotifycares the truth is, although spotify cares, they've obviously already found the feature to not be useful to the masses. we are outliers. 😓","@116885 we're sorry if you feel that way. in any case, we appreciate your feedback on this. feel free to tweet us if there's anything else /gk",0.13317414938297997,0.125,0.13113061203723497
"<USER> Nope, still can't get the songs to play.",PLAYBACK,1,"@spotifycares what happened to the ios tap and hold to preview a song feature? i loved it for queuing songs to a playlist. @spotifycares @116885 i can't fathom why you'd get rid of such an unique, useful feature. us heavy-users feel truly alienated/betrayed. please make this right!","@116885 hey! we have more info about this here: https://t.co/pxbcq8glsi. give us a shout if you have any questions /rh @116886 hey paula, we appreciate your feedback! don't worry, we'll let our devs know this is something you'd like to see again /gk",0.28182869997700627,0.125,0.2426215249827547
"<USER> Nope, still can't get the songs to play.",PLAYBACK,2,"spotify really needs a feature to add songs to multiple playlists at once. @spotifycares @spotifycares i've dragged so many songs to the same playlists over + over. one of the aims of technology is to make everyday tasks easier, right? =]",@116393 hey daniel this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /bh,0.2716008545838674,0.125,0.23495064093790055
"<USER> Nope, still can't get the songs to play.",PLAYBACK,3,"spotify really needs a feature to add songs to multiple playlists at once. @spotifycares @spotifycares i've dragged so many songs to the same playlists over + over. one of the aims of technology is to make everyday tasks easier, right? =] @spotifycares thanks!","@116393 hey daniel this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /bh @116393 you're welcome! if anything else comes up, we're just one tweet away. have a https://t.co/cpbdpiav92 🙂 /bh",0.26911459680442174,0.125,0.2330859476033163
<USER> Mobile app <URL>,APP_TECHNICAL,1,@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s,"@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb",0.23936000466576182,0.25,0.24202000349932137
<USER> Mobile app <URL>,APP_TECHNICAL,2,@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible?,@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb,0.220172458740217,0.25,0.22762934405516275
<USER> Mobile app <URL>,APP_TECHNICAL,3,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.21931432002819867,0.25,0.22698574002114902
<USER> Yes! Every time I have my phone on shuffle I get about 30 songs in a row that is purely two artists! No matter how many times I reshuffle,PLAYBACK,1,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work.,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl",0.1414659254901928,0.375,0.1998494441176446
<USER> Yes! Every time I have my phone on shuffle I get about 30 songs in a row that is purely two artists! No matter how many times I reshuffle,PLAYBACK,2,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people.","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl",0.12755896520113874,0.375,0.18941922390085406
<USER> Yes! Every time I have my phone on shuffle I get about 30 songs in a row that is purely two artists! No matter how many times I reshuffle,PLAYBACK,3,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people. @spotifycares didn’t work","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl @116887 hmm. can you dm us your account's email address or username? we'll take a look backstage /km https://t.co/ldfdzrinat",0.12391148456524352,0.375,0.18668361342393264
<USER> Thanks tell them my life depends on this show 🆘,CONTENT_AVAILABILITY,1,@spotifycares is there anyway to move songs around so they're in my order and not the order of when i added them...if that makes sense?,@116392 hi thomas. it makes total sense! this link should help you sort your awesome tracks: https://t.co/5hjtm5adqm /ls,0.23116548184212088,0.0,0.17337411138159065
<USER> Thanks tell them my life depends on this show 🆘,CONTENT_AVAILABILITY,2,@spotifycares all of my songs disappeared from my songs. they're still in the playlist but i'm not able to view them. https://t.co/lp9ihtod1m,"@116890 hey, help's here! can you try logging in on another device or the web player (https://t.co/at5o0wcn4v)? are you seeing your songs? /jp",0.22224303544710367,0.0,0.16668227658532775
<USER> Thanks tell them my life depends on this show 🆘,CONTENT_AVAILABILITY,3,@spotifycares all of my songs disappeared from my songs. they're still in the playlist but i'm not able to view them. https://t.co/lp9ihtod1m @spotifycares they're back now. i was on my phone's 4g earlier. i don't know what happened but when i connected to my wifi it returned. thank you though.,"@116890 hey, help's here! can you try logging in on another device or the web player (https://t.co/at5o0wcn4v)? are you seeing your songs? /jp @116890 2: with anything else. https://t.co/m4hwsbghvz 🙂 /lo",0.19495801164524112,0.0,0.14621850873393083
"<USER> How can I do this if I can't log into any Spotify account from the PSN account? I open up the app and it doesnt give me any option to log in. It just gives me that error message. However, I do get the prompt to sign into a Spotify account on a different PSN account.",ACCOUNT_LOGIN,1,unli skips. unli fun. 3 months of premium for ₱9. https://t.co/8zrlqnpqtf @115888 why?? https://t.co/ycudolf2za @spotifycares i'm using my facebook account as a method to log in.,@116386 hey! could you dm us your account’s email address? we’ll check this out backstage /cg https://t.co/ldfdzrinat @116386 we see. could you dm us your facebook profile's email address? we'll help out there /cg https://t.co/ldfdzrinat,0.2704323661725863,0.2857142857142857,0.27425284605801115
"<USER> How can I do this if I can't log into any Spotify account from the PSN account? I open up the app and it doesnt give me any option to log in. It just gives me that error message. However, I do get the prompt to sign into a Spotify account on a different PSN account.",ACCOUNT_LOGIN,2,"@spotifycares i can't log into my account as it's saying my password is incorrect but it's the same one i've used for years! i updated my email address but it's saying i don't have an account registered to that address? @spotifycares btw i have a confirmation email to say my email address was updated, then got an email to say my subscription had been cancelled?",@116889 hey lauren! can you dm us your account's email address or username? we'll take a look /ns https://t.co/ldfdzrinat,0.20715342925402797,0.42857142857142855,0.2625079290833781
"<USER> How can I do this if I can't log into any Spotify account from the PSN account? I open up the app and it doesnt give me any option to log in. It just gives me that error message. However, I do get the prompt to sign into a Spotify account on a different PSN account.",ACCOUNT_LOGIN,3,will changing my password stop this person from using my @spotifycares? https://t.co/vhjywgo25j @spotifycares i login with facebook (__email__) - but i think my email account for spotify is my old one (__email__) that is now defunct. what can i do?,@117482 hey richard! we’re sorry to hear that. check out https://t.co/qhn3ok8y2n for what to do next /ch @117482 we'd recommend deleting your last tweet as it contains sensitive account info. you can dm it to us instead /ny https://t.co/ldfdzrinat,0.19787904402527037,0.42857142857142855,0.25555214016180994
<USER> I️ was using Firefox,APP_TECHNICAL,1,will changing my password stop this person from using my @spotifycares? https://t.co/vhjywgo25j,@117482 hey richard! we’re sorry to hear that. check out https://t.co/qhn3ok8y2n for what to do next /ch,0.20456289160536406,0.0,0.15342216870402303
<USER> I️ was using Firefox,APP_TECHNICAL,2,unli skips. unli fun. 3 months of premium for ₱9. https://t.co/8zrlqnpqtf @115888 why?? https://t.co/ycudolf2za @spotifycares i'm using my facebook account as a method to log in.,@116386 hey! could you dm us your account’s email address? we’ll check this out backstage /cg https://t.co/ldfdzrinat @116386 we see. could you dm us your facebook profile's email address? we'll help out there /cg https://t.co/ldfdzrinat,0.17881325394600853,0.0,0.1341099404595064
<USER> I️ was using Firefox,APP_TECHNICAL,3,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb",0.09136518751744128,0.25,0.13102389063808095
<USER> & This is why I still ♥ <USER> lol,OTHER,1,"https://t.co/obioirq3iu are you feeling something good?🤔 well👏🏽 so👏🏽 am👏🏽 i👏🏽 but i hate my voice, so oh well. 😂 check it. #newmusic ✌🏽❄️ @spotifycares i dunno what system you use that decides which part of the song it gonna play- i love spotify, but maybe a custom clip option? @spotifycares and this is why i’ll love spotify forever and why you are my favorite music platform. thank you! 🙏🏽💯❄️","@116650 this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /lo @116650 you're welcome! if you ever need us again, just give us a shout. https://t.co/m4hwsbghvz 🙂 /lo",0.2683854403718859,0.0,0.2012890802789144
<USER> & This is why I still ♥ <USER> lol,OTHER,2,"@spotifycares why is this album on spotify if it's not playable? it would be super if was available, this is #2ne1 playlist would be complete if it had all the songs from their first mini album https://t.co/ndn2hbtdfl",@116384 hey there! sometimes content gets temporarily removed because of licensing changes. hopefully we'll have them available again soon /mt,0.2602147269918693,0.0,0.195161045243902
<USER> & This is why I still ♥ <USER> lol,OTHER,3,"@spotifycares why is this album on spotify if it's not playable? it would be super if was available, this is #2ne1 playlist would be complete if it had all the songs from their first mini album https://t.co/ndn2hbtdfl @spotifycares i doubt it :/ but thank you for replying!","@116384 hey there! sometimes content gets temporarily removed because of licensing changes. hopefully we'll have them available again soon /mt @116384 you're welcome. not to worry, we'll pass on your feedback to the right team. if you ever need us again, just say the word. we're always here for you /mt",0.24699698250586627,0.0,0.18524773687939972
"<USER> Yes, the update was successful.",APP_TECHNICAL,1,@115888 the new ios is making your app way less usable. would fancy walking around with a boom box after this update. @spotifycares doesn’t show in lock screen. can’t adjust volume of phone isn’t unlocked also. @spotifycares works. blame ios update.,"@116891 hey there! can you tell us more about what's happening exactly? we'll see what we can suggest /ar @116891 thanks for the info. could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? keep us posted /ar @116891 glad to hear everything's working okay now. if there's anything else we can help you with, just give us a... https://t.co/auc7dgjpgf 🙂 /ch",0.1749215398485201,0.125,0.16244115488639008
"<USER> Yes, the update was successful.",APP_TECHNICAL,2,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.1274945744766718,0.25,0.15812093085750387
"<USER> Yes, the update was successful.",APP_TECHNICAL,3,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb",0.10627643526700739,0.25,0.14220732645025555
<USER> Nope. After a while it starts the issue again.,APP_TECHNICAL,1,"@spotifycares i've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" i do not want this to boot up at startup. what gives? https://t.co/vx8vy4l0st @spotifycares thanks for the quick reply! i got it to work after un/reinstalling a few times, but i’m on macos high sierra. looks like version 1.0.68.407.g6864aaaf? i’m not sure what the initial problem was, but again, it’s working now.","@116379 hey dylan! can you let us know which versions of spotify and windows you're running? we'll see what we can suggest /ra @116379 awesome! if you ever need anything else, just shout and we'll come running 🏃 /df",0.19238621701209332,0.0,0.14428966275907
<USER> Nope. After a while it starts the issue again.,APP_TECHNICAL,2,@117168 when i watch an ad video and you say 30 mins ad free. i expect 30 mins ad free. not 10 mins. https://t.co/1hmnwvarmm @spotifycares no it didn't crash. i was cooking dinner and heard about 3 songs. each song is about 2-3 mins. after the third song the ad played.,"@117167 hey terry, that doesn't sound good! did the app crash at any point during the 30 minutes? that can cause the ad-free time to reset /ra @117167 thanks for confirming! just to check, did you definitely watch the video ad in full after hearing the offer? /ra",0.12182927942827787,0.125,0.1226219595712084
<USER> Nope. After a while it starts the issue again.,APP_TECHNICAL,3,@115888 the new ios is making your app way less usable. would fancy walking around with a boom box after this update. @spotifycares doesn’t show in lock screen. can’t adjust volume of phone isn’t unlocked also.,@116891 hey there! can you tell us more about what's happening exactly? we'll see what we can suggest /ar @116891 thanks for the info. could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? keep us posted /ar,0.11479361179053053,0.125,0.1173452088428979
"<USER> Ok and thanks for prompt reply! But according to this article from <URL> it's ""in the works""? <URL>",CONTENT_AVAILABILITY,1,"@116130 why are nena's releases between 2002 and 2012 all missing, yet everything else from 1982 - 2017 is there? #sadness #emptyplaylist @spotifycares made in germany, du bist gut, cover me and 20 jahre (this one mostly). because these are missing, a few compilations have greyed out tracks","@116129 hi liam! could you let us know the tracks/albums you're looking for? we'll take a look /rh @116129 2: spotify content here: https://t.co/0i8gpimuda. if you have anything else in mind, we're just a tweet away /rh",0.14528100556355694,0.2857142857142857,0.18038932560123913
"<USER> Ok and thanks for prompt reply! But according to this article from <URL> it's ""in the works""? <URL>",CONTENT_AVAILABILITY,2,"@spotifycares i've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" i do not want this to boot up at startup. what gives? https://t.co/vx8vy4l0st @spotifycares thanks for the quick reply! i got it to work after un/reinstalling a few times, but i’m on macos high sierra. looks like version 1.0.68.407.g6864aaaf? i’m not sure what the initial problem was, but again, it’s working now.","@116379 hey dylan! can you let us know which versions of spotify and windows you're running? we'll see what we can suggest /ra @116379 awesome! if you ever need anything else, just shout and we'll come running 🏃 /df",0.23839872538916335,0.0,0.17879904404187252
"<USER> Ok and thanks for prompt reply! But according to this article from <URL> it's ""in the works""? <URL>",CONTENT_AVAILABILITY,3,@117168 when i watch an ad video and you say 30 mins ad free. i expect 30 mins ad free. not 10 mins. https://t.co/1hmnwvarmm @spotifycares yes i did. the dude even said thanks for watching now enjoy your 30 mins of ad free music. @spotifycares ok! thanks. i will let you know if it happens again. thanks for every thing! https://t.co/wwh8aktjuk,"@117167 hey terry, that doesn't sound good! did the app crash at any point during the 30 minutes? that can cause the ad-free time to reset /ra @117167 hmm, that's odd. we'll get this passed on to our devs so they can look into it. give us a shout if you need anything else /ra @117167 you're welcome! if you ever need us again, just give us a... https://t.co/auc7dgjpgf 🙂 /ar",0.22033131656068156,0.0,0.16524848742051118
<USER> Done! I've just uninstalled it so let me know when I can reinstall:),APP_TECHNICAL,1,"so @115888 @3493 @spotifycares: three days later you’re still advertising a sale to me for which i’m geographically ineligible, this time on facebook. you know you can choose where you want your ads to display on fb, don’t you? https://t.co/ahez1etc57","@116375 hey there! just to clarify, which part of canada are currently living in? /mt",0.17563728294753272,0.0,0.13172796221064953
<USER> Done! I've just uninstalled it so let me know when I can reinstall:),APP_TECHNICAL,2,"so @115888 @3493 @spotifycares: three days later you’re still advertising a sale to me for which i’m geographically ineligible, this time on facebook. you know you can choose where you want your ads to display on fb, don’t you? https://t.co/ahez1etc57 @spotifycares montreal, where the ad itself says i’m not allowed to get the deal. we had another tweet exchange a few days ago when you emailed me the same offer.","@116375 hey there! just to clarify, which part of canada are currently living in? /mt @116375 sorry about that. you shouldn’t have received an email/notification if you’re not eligible. can you dm us your account's email address or username? /nq https://t.co/ldfdzrinat",0.17277282199464994,0.0,0.12957961649598745
<USER> Done! I've just uninstalled it so let me know when I can reinstall:),APP_TECHNICAL,3,@117168 when i watch an ad video and you say 30 mins ad free. i expect 30 mins ad free. not 10 mins. https://t.co/1hmnwvarmm @spotifycares yes i did. the dude even said thanks for watching now enjoy your 30 mins of ad free music. @spotifycares ok! thanks. i will let you know if it happens again. thanks for every thing! https://t.co/wwh8aktjuk,"@117167 hey terry, that doesn't sound good! did the app crash at any point during the 30 minutes? that can cause the ad-free time to reset /ra @117167 hmm, that's odd. we'll get this passed on to our devs so they can look into it. give us a shout if you need anything else /ra @117167 you're welcome! if you ever need us again, just give us a... https://t.co/auc7dgjpgf 🙂 /ar",0.12242912335188313,0.125,0.12307184251391234
"<USER> Thanks for the reply, much appreciated & I ❤️ <USER> - There are 9,968 people who went to the trouble of voting for this since 2012. How many do you need to action it? <USER> <URL>",FEATURE_REQUEST,1,"spotify really needs a feature to add songs to multiple playlists at once. @spotifycares @spotifycares i've dragged so many songs to the same playlists over + over. one of the aims of technology is to make everyday tasks easier, right? =] @spotifycares thanks!","@116393 hey daniel this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /bh @116393 you're welcome! if anything else comes up, we're just one tweet away. have a https://t.co/cpbdpiav92 🙂 /bh",0.194689001636842,0.2857142857142857,0.21744532265620292
"<USER> Thanks for the reply, much appreciated & I ❤️ <USER> - There are 9,968 people who went to the trouble of voting for this since 2012. How many do you need to action it? <USER> <URL>",FEATURE_REQUEST,2,"spotify really needs a feature to add songs to multiple playlists at once. @spotifycares @spotifycares i've dragged so many songs to the same playlists over + over. one of the aims of technology is to make everyday tasks easier, right? =]",@116393 hey daniel this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /bh,0.17939224689598643,0.2857142857142857,0.20597275660056125
"<USER> Thanks for the reply, much appreciated & I ❤️ <USER> - There are 9,968 people who went to the trouble of voting for this since 2012. How many do you need to action it? <USER> <URL>",FEATURE_REQUEST,3,"@spotifycares i've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" i do not want this to boot up at startup. what gives? https://t.co/vx8vy4l0st @spotifycares thanks for the quick reply! i got it to work after un/reinstalling a few times, but i’m on macos high sierra. looks like version 1.0.68.407.g6864aaaf? i’m not sure what the initial problem was, but again, it’s working now.","@116379 hey dylan! can you let us know which versions of spotify and windows you're running? we'll see what we can suggest /ra @116379 awesome! if you ever need anything else, just shout and we'll come running 🏃 /df",0.22095759683808558,0.14285714285714285,0.2014324833428499
<USER> Shuffle does not work on my Songs folder either,PLAYBACK,1,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work.,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl",0.26390909576472454,0.375,0.2916818218235434
<USER> Shuffle does not work on my Songs folder either,PLAYBACK,2,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people. @spotifycares didn’t work","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl @116887 hmm. can you dm us your account's email address or username? we'll take a look backstage /km https://t.co/ldfdzrinat",0.2578932463784205,0.375,0.28716993478381536
<USER> Shuffle does not work on my Songs folder either,PLAYBACK,3,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people.","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl",0.23796522764239975,0.375,0.2722239207317998
"<USER> This, where do I opt out? <URL>",FEATURE_REQUEST,1,@spotifycares hi! i’ve got an issue where my account is like hijacked with an app/device that i don’t even know called spotiamb 0.2.1..(1) @spotifycares what should i do in this cases? thanks in advance! (2),@116649 hi nico! can you send us a dm with your account's email address or username? we'll take a look under the hood /xf https://t.co/ldfdzrinat,0.23233448483699132,0.0,0.1742508636277435
"<USER> This, where do I opt out? <URL>",FEATURE_REQUEST,2,@spotifycares hi! i’ve got an issue where my account is like hijacked with an app/device that i don’t even know called spotiamb 0.2.1..(1) @spotifycares what should i do in this cases? thanks in advance! (2) @spotifycares okay! i did it! thanks,@116649 hi nico! can you send us a dm with your account's email address or username? we'll take a look under the hood /xf https://t.co/ldfdzrinat @116649 we've just sent a dm your way. let's carry on chatting there /an,0.21397111676752695,0.0,0.16047833757564522
"<USER> This, where do I opt out? <URL>",FEATURE_REQUEST,3,"so @115888 @3493 @spotifycares: three days later you’re still advertising a sale to me for which i’m geographically ineligible, this time on facebook. you know you can choose where you want your ads to display on fb, don’t you? https://t.co/ahez1etc57 @spotifycares montreal, where the ad itself says i’m not allowed to get the deal. we had another tweet exchange a few days ago when you emailed me the same offer.","@116375 hey there! just to clarify, which part of canada are currently living in? /mt @116375 sorry about that. you shouldn’t have received an email/notification if you’re not eligible. can you dm us your account's email address or username? /nq https://t.co/ldfdzrinat",0.1886817448116474,0.0,0.14151130860873556
"<USER> Done, thank you for the link!",OTHER,1,"excuse me @115888 i have ✌🏽 songs that i never made available commercially, available on your service 🤔 who do i contact @spotifycares thanks 4 the speedy response but i think i discovered what’s going on, does the desktop app have a way to play music from personal folders? @spotifycares fasho thank you for the help","@117212 1: hi there. don't worry, we'll look into this. can you send us the spotify uri? just right-click the track &gt; share &gt; uri. if you're on... @117212 2: here: https://t.co/sgmwfs1onz. let us know if you have other questions /ju @117212 no worries! just give us a shout if you need anything else. we're... https://t.co/zoxi69qsqg /ju",0.291291984308516,0.0,0.218468988231387
"<USER> Done, thank you for the link!",OTHER,2,"@spotifycares every single time someone sends a spotify link, it never works the first time. i have to a l w a y s press the link twice for it to work 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/mz9ai1cfat","@116385 hey there! don't worry, help's here. can you let us know the iphone model you're using along with its ios and spotify versions? we'll see what we can suggest /mt",0.26264777838691983,0.0,0.19698583379018986
"<USER> Done, thank you for the link!",OTHER,3,"@spotifycares it'd be helpful if it showed the song greyed out as it's not on the phone yet, and simply gave me the option to offline/download the song. @spotifycares checked the three dots and saw the download option and then my song appeared. it works.. but it feels hidden. thank you for your interest :)",@117528 you're welcome! we can see how that’d be handy. thanks for taking the time to reach out – your feedback's been noted 📝 /kc,0.20706654388631257,0.0,0.15529990791473441
<USER> It keeps saying my email account is not associated with the account but yet this is where the emails come,ACCOUNT_LOGIN,1,"@spotifycares i can't log into my account as it's saying my password is incorrect but it's the same one i've used for years! i updated my email address but it's saying i don't have an account registered to that address? @spotifycares btw i have a confirmation email to say my email address was updated, then got an email to say my subscription had been cancelled?",@116889 hey lauren! can you dm us your account's email address or username? we'll take a look /ns https://t.co/ldfdzrinat,0.41415237212573225,0.42857142857142855,0.4177571362371563
